Timestamp,Device ID,RSSI
414,0,71
414,1,70
414,2,59
414,3,53
414,4,46
442,0,60
442,1,74
442,2,66
442,3,56
442,4,49
442,6,52
442,7,58
442,8,68
442,9,71
442,10,65
442,11,56
442,12,54
442,13,43
471,0,60
471,1,73
471,2,60
471,3,56
471,4,48
471,6,50
471,7,51
471,8,67
471,9,70
471,10,72
471,11,58
471,12,52
471,13,43
499,0,60
499,1,57
499,2,77
499,3,58
499,4,47
499,6,50
499,7,52
499,8,68
499,9,70
499,10,65
499,11,57
499,12,55
499,13,46
527,0,58
527,1,58
527,2,80
527,3,85
527,4,48
527,6,49
527,7,53
527,8,68
527,9,72
527,10,69
527,11,57
527,12,50
527,13,43
556,0,57
556,1,57
556,2,82
556,3,71
556,4,83
556,6,52
556,7,59
556,8,70
556,9,71
556,10,62
556,11,61
556,12,54
556,13,45
584,0,72
584,1,76
584,2,80
584,3,79
584,4,83
584,6,75
584,7,78
584,8,77
584,9,80
584,10,69
584,11,68
584,12,76
584,13,82
612,0,73
612,1,70
612,2,71
612,3,79
612,4,69
612,6,78
612,7,75
612,8,75
612,9,90
612,10,84
612,11,81
612,12,75
612,13,71
641,0,68
641,1,72
641,2,70
641,3,74
641,4,72
641,7,71
641,8,78
641,9,76
641,10,76
641,11,81
641,12,73
641,13,71
669,0,70
669,1,69
669,2,67
669,3,85
669,4,75
669,7,71
669,8,84
669,9,85
669,10,90
669,11,79
669,12,78
669,13,70
698,0,70
698,1,71
698,2,70
698,3,78
698,4,71
698,6,74
698,7,75
698,8,81
698,9,88
698,10,87
698,11,82
698,12,74
698,13,70
726,0,71
726,1,70
726,2,67
726,3,82
726,4,70
726,6,72
726,7,73
726,8,79
726,9,81
726,11,79
726,12,71
726,13,73
754,0,72
754,1,72
754,2,69
754,3,72
754,4,70
754,6,73
754,7,73
754,8,79
754,9,78
754,11,79
754,12,75
754,13,72
783,0,70
783,1,70
783,2,65
783,3,76
783,4,72
783,6,79
783,7,75
783,8,80
783,9,84
783,11,86
811,0,72
811,1,72
811,2,66
811,3,77
811,4,69
811,6,72
811,7,74
811,8,78
811,9,78
839,0,70
839,1,68
839,2,65
839,3,76
839,4,72
839,6,72
839,7,77
839,9,89
839,11,94
868,0,71
868,1,69
868,2,67
868,3,81
868,4,70
868,6,74
868,7,75
868,9,82
868,11,87
896,0,70
896,1,70
896,2,66
896,3,78
896,4,70
896,6,73
896,8,86
896,9,85
896,11,78
924,0,74
924,1,70
924,2,70
924,3,81
924,4,69
924,6,71
924,8,86
924,9,79
924,11,81
953,0,72
953,1,70
953,2,66
953,3,77
953,4,74
953,6,73
953,7,72
953,8,79
953,9,86
953,11,79
981,0,70
981,1,71
981,2,69
981,3,75
981,4,69
981,6,73
981,7,72
981,8,91
981,9,80
981,11,89
1009,0,69
1009,1,71
1009,2,70
1009,3,76
1009,4,70
1009,6,73
1009,7,71
1009,8,90
1009,9,77
1009,11,90
1038,0,72
1038,1,69
1038,2,65
1038,3,73
1038,4,67
1038,6,72
1038,7,74
1038,8,81
1038,9,76
1038,11,86
1066,0,72
1066,1,69
1066,2,64
1066,3,74
1066,4,68
1066,6,72
1066,7,73
1066,8,84
1066,9,84
1066,11,86
1094,0,74
1094,1,69
1094,2,64
1094,3,79
1094,4,71
1094,6,72
1094,7,71
1094,8,82
1094,9,78
1094,11,80
1122,0,74
1122,1,71
1122,2,63
1122,3,79
1122,4,69
1122,6,72
1122,7,71
1122,8,80
1122,9,79
1122,11,83
1151,0,72
1151,1,71
1151,2,66
1151,3,83
1151,4,73
1151,6,72
1151,7,71
1151,8,80
1151,9,78
1151,11,79
1179,0,70
1179,1,71
1179,2,67
1179,3,85
1179,4,69
1179,6,73
1179,7,73
1179,8,83
1179,9,77
1179,11,84
1207,0,74
1207,1,74
1207,2,69
1207,3,79
1207,4,69
1207,6,74
1207,7,71
1207,8,85
1207,9,78
1207,11,83
1236,0,71
1236,1,71
1236,2,65
1236,3,78
1236,4,69
1236,6,75
1236,7,73
1236,8,83
1236,9,77
1236,11,79
1264,0,72
1264,1,72
1264,2,70
1264,3,79
1264,4,69
1264,6,74
1264,7,73
1264,8,82
1264,9,79
1264,11,82
1292,0,70
1292,1,71
1292,2,69
1292,3,79
1292,4,69
1292,6,80
1292,7,77
1292,8,86
1292,9,86
1292,11,84
1321,0,72
1321,1,70
1321,2,66
1321,3,78
1321,4,69
1321,6,74
1321,7,77
1321,8,84
1321,9,79
1321,11,80
1349,0,71
1349,1,71
1349,2,70
1349,3,80
1349,4,70
1349,6,74
1349,7,72
1349,8,83
1349,9,77
1349,11,85
1377,0,72
1377,1,68
1377,2,71
1377,3,82
1377,4,74
1377,6,78
1377,7,74
1377,8,86
1377,9,80
1377,11,79
1406,0,70
1406,1,70
1406,2,70
1406,3,78
1406,4,77
1406,6,82
1406,7,72
1406,8,80
1406,9,85
1406,11,86
1406,12,93
1434,0,73
1434,1,69
