Timestamp,Device ID,RSSI
214,0,83
214,1,53
214,2,64
214,3,68
214,4,87
214,5,72
214,6,79
214,7,80
214,8,57
242,0,72
242,1,53
242,2,58
242,3,67
242,4,83
242,5,70
242,6,70
242,7,86
242,8,61
242,10,60
242,11,61
242,12,80
242,13,72
270,0,70
270,1,73
270,2,55
270,3,67
270,4,82
270,5,71
270,6,74
270,7,82
270,8,59
270,10,58
270,11,67
270,12,80
270,13,74
299,0,67
299,1,71
299,2,78
299,3,69
299,4,84
299,5,71
299,6,74
299,7,84
299,8,57
299,10,56
299,11,62
299,12,78
299,13,74
327,0,71
327,1,71
327,2,85
327,3,77
327,4,81
327,5,72
327,6,77
327,7,84
327,8,60
327,10,56
327,11,63
327,12,82
327,13,75
356,0,68
356,1,72
356,2,88
356,3,80
356,4,82
356,5,72
356,6,79
356,7,88
356,8,57
356,11,64
356,12,87
356,13,74
384,0,70
384,1,71
384,2,78
384,3,77
384,4,72
384,5,83
384,6,75
384,7,87
384,8,58
384,10,52
384,11,66
384,12,83
384,13,74
412,0,71
412,1,73
412,2,83
412,3,76
412,4,70
412,5,90
412,6,91
412,7,88
412,8,59
412,10,54
412,11,61
412,12,82
412,13,70
441,0,68
441,1,71
441,2,82
441,3,77
441,4,71
441,5,80
441,6,91
441,7,84
441,8,61
441,10,53
441,11,64
441,12,79
441,13,70
469,0,66
469,1,73
469,2,77
469,3,75
469,4,74
469,5,83
469,6,91
469,7,93
469,8,93
469,10,52
469,11,67
469,12,83
469,13,75
497,0,89
497,1,92
497,2,91
497,3,93
497,4,93
497,5,83
497,6,82
497,7,93
497,8,76
497,10,93
497,11,91
497,12,92
497,13,92
526,0,90
526,1,91
526,2,92
526,3,92
526,4,93
526,5,88
526,6,84
526,7,92
526,8,75
526,11,92
526,12,88
526,13,89
554,0,90
554,1,92
554,2,93
554,3,93
554,4,93
554,5,86
554,6,86
554,7,91
554,8,75
554,11,75
554,12,88
554,13,89
582,0,91
582,1,92
582,2,93
582,3,93
582,4,93
582,5,81
582,6,86
582,7,93
582,8,75
582,11,71
611,0,88
611,1,91
611,2,91
611,3,93
611,4,93
611,5,83
611,6,84
611,7,93
611,8,74
611,11,71
639,0,88
639,1,90
639,2,92
639,3,93
639,4,93
639,5,88
639,6,86
639,7,93
639,8,75
639,11,71
667,0,89
667,1,89
667,2,90
667,3,93
667,4,93
667,5,80
667,6,88
667,7,93
667,8,74
667,11,70
696,0,89
696,1,89
696,2,91
696,3,93
696,4,93
696,5,84
696,6,84
696,7,93
696,8,74
696,11,71
724,0,92
724,1,93
724,2,93
724,3,93
724,4,93
724,5,81
724,6,85
724,7,93
724,8,74
724,11,71
752,0,91
752,1,93
752,2,93
752,3,93
752,4,93
752,5,88
752,6,88
752,7,93
752,8,74
752,11,71
780,0,91
780,1,89
780,2,93
780,3,93
780,4,93
780,5,83
780,6,86
780,7,93
780,8,75
780,11,71
809,0,91
809,1,90
809,2,93
809,3,93
809,4,93
809,5,80
809,6,87
809,7,93
809,8,74
809,11,70
837,0,92
837,1,91
837,2,93
837,3,93
837,4,93
837,5,81
837,6,87
837,7,93
837,8,74
837,11,71
865,0,89
865,1,91
865,2,92
865,3,93
865,4,92
865,5,81
865,6,89
865,7,93
865,8,73
865,11,69
894,0,85
894,1,89
894,2,92
894,3,93
894,4,93
894,5,80
894,6,86
894,7,93
894,8,74
894,11,71
922,0,90
922,1,91
922,2,92
922,3,93
922,4,93
922,5,79
922,6,83
922,7,93
922,8,74
922,11,70
950,0,87
950,1,91
950,2,93
950,3,93
950,4,93
950,5,84
950,6,83
950,7,93
950,8,74
950,11,71
979,0,88
979,1,91
979,2,92
979,3,93
979,4,93
979,5,81
979,6,84
979,7,93
979,8,74
979,11,69
1007,0,88
1007,1,90
1007,2,93
1007,4,93
1007,5,83
1007,6,86
1007,7,93
1007,8,73
1007,11,71
1035,0,88
1035,1,89
1035,2,93
1035,3,93
1035,4,93
1035,5,84
1035,6,84
1035,7,93
1035,8,73
1035,11,70
1064,0,89
1064,1,90
1064,2,93
1064,4,93
1064,5,83
1064,6,84
1064,7,93
1064,8,74
1064,11,69
1092,0,89
1092,1,90
1092,2,93
1092,4,93
1092,5,82
1092,6,89
1092,7,93
1092,8,74
1092,11,70
1120,0,89
1120,1,90
1120,2,93
1120,4,93
1120,5,85
1120,6,86
1120,7,93
1120,8,74
1120,11,70
1149,0,91
1149,1,90
1149,2,93
1149,3,93
1149,4,93
1149,5,84
1149,6,84
