Timestamp,Device ID,RSSI
98,0,73
98,1,68
98,2,73
98,3,55
98,4,54
98,5,48
98,6,55
98,7,62
98,8,74
98,9,73
98,10,68
98,11,56
98,12,47
126,0,65
126,1,68
126,2,68
126,3,64
126,4,55
126,5,43
126,6,53
126,7,63
126,8,71
126,9,72
126,10,72
126,11,56
126,12,48
155,0,62
155,1,62
155,2,70
155,3,56
155,4,56
155,5,42
155,6,53
155,7,62
155,8,71
155,9,73
155,10,70
155,11,55
155,12,52
183,0,59
183,1,62
183,2,76
183,3,62
183,4,56
183,5,46
183,6,55
183,7,57
183,8,72
183,9,71
183,10,76
183,11,61
183,12,50
211,0,58
211,1,63
211,2,72
211,3,67
211,4,54
211,5,47
211,6,55
211,7,59
211,8,69
211,9,71
211,10,76
211,11,58
211,12,52
240,0,61
240,1,58
240,2,73
240,3,73
240,4,65
240,5,43
240,6,58
240,7,58
240,8,71
240,9,71
240,10,69
240,11,61
240,12,52
268,0,60
268,1,61
268,2,77
268,3,71
268,4,65
268,5,71
268,6,60
268,7,62
268,8,69
268,9,74
268,10,72
268,11,60
268,12,49
297,0,62
297,1,61
297,2,72
297,3,66
297,4,66
297,5,71
297,6,86
297,7,72
297,8,72
297,9,71
297,10,69
297,11,61
297,12,48
325,1,57
325,2,75
325,3,67
325,4,67
325,5,70
325,6,88
325,7,92
325,8,75
325,9,72
325,10,72
325,11,59
325,12,47
353,1,62
353,2,75
353,3,74
353,4,66
353,5,68
353,6,86
353,7,93
353,8,80
353,9,82
353,10,69
353,11,57
353,12,47
382,0,55
382,1,64
382,2,83
382,3,68
382,4,66
382,5,74
382,6,88
382,7,93
382,8,77
382,9,90
382,10,71
382,11,56
382,12,51
410,0,55
410,1,57
410,2,72
410,3,67
410,4,67
410,5,71
410,6,89
410,7,93
410,8,86
410,9,90
410,11,57
410,12,51
438,0,57
438,1,64
438,2,73
438,3,70
438,4,60
438,5,72
438,6,87
438,7,91
438,8,81
438,9,86
438,11,90
438,12,54
467,12,54
495,12,58
523,12,49
551,12,54
579,12,59
607,12,58
636,12,54
664,12,59
692,12,54
720,12,58
748,12,49
777,12,54
805,12,58
833,12,51
861,12,58
889,12,60
918,12,51
946,12,54
974,12,60
