Timestamp,DEVICE0,DEVICE1,DEVICE2,DEVICE3,DEVICE4,DEVICE5,DEVICE6,DEVICE7
22:35:12,-128,-128,-128,-128,-128,-128,-128,-128
22:35:14,-89,-87,-89,-87,-85,-87,-85,-86
22:35:16,-88,-88,-88,-86,-87,-88,-84,-89
22:35:18,-87,-90,-88,-85,-84,-87,-85,-87
22:35:20,-88,-89,-89,-86,-85,-88,-85,-85
22:35:22,-84,-88,-84,-86,-83,-87,-83,-87
22:35:24,-87,-87,-88,-88,-83,-86,-84,-85
22:35:26,-87,-89,-88,-88,-85,-87,-84,-88
22:35:28,-88,-88,-89,-87,-86,-89,-85,-88
22:35:30,-90,-87,-87,-88,-85,-90,-86,-89
22:35:32,-88,-88,-86,-88,-87,-87,-87,-92
22:35:34,-86,-88,-88,-87,-86,-85,-87,-85
22:35:36,-88,-89,-86,-88,-85,-86,-86,-84
22:35:38,-87,-89,-87,-87,-87,-88,-86,-88
22:35:40,-87,-89,-88,-87,-85,-87,-86,-87
22:35:42,-87,-88,-86,-88,-86,-86,-86,-88
22:35:44,-89,-88,-87,-85,-85,-89,-86,-86
22:35:46,-88,-87,-85,-88,-86,-87,-85,-89
22:35:48,-88,-87,-86,-88,-84,-88,-84,-86
22:35:50,-86,-87,-90,-86,-83,-87,-84,-89
22:35:52,-87,-85,-86,-86,-82,-87,-83,-91
22:35:54,-90,-85,-85,-87,-81,-85,-85,-91
22:35:56,-89,-86,-87,-84,-81,-86,-86,-91
22:35:58,-88,-86,-86,-85,-83,-87,-84,-90
22:36:00,-85,-87,-88,-86,-86,-83,-83,-89
22:36:02,-86,-88,-86,-88,-84,-86,-84,-90
22:36:04,-84,-86,-85,-88,-81,-83,-83,-89
22:36:06,-90,-85,-86,-84,-81,-82,-82,-90
22:36:08,-88,-85,-85,-86,-84,-84,-82,-89
22:36:10,-88,-88,-86,-90,-81,-82,-83,-89
22:36:12,-84,-86,-86,-85,-82,-88,-84,-89
22:36:14,-84,-86,-87,-84,-86,-85,-83,-87
22:36:16,-87,-84,-84,-84,-83,-82,-83,-91
22:36:18,-88,-85,-84,-86,-86,-83,-82,-89
22:36:20,-88,-86,-86,-85,-84,-84,-84,-89
22:36:22,-85,-85,-84,-85,-88,-84,-82,-90
22:36:24,-86,-86,-84,-90,-89,-86,-82,-88
22:36:26,-87,-85,-84,-87,-81,-84,-86,-89
22:36:28,-85,-86,-85,-86,-81,-85,-83,-88
22:36:30,-88,-86,-86,-87,-83,-84,-83,-89
22:36:32,-87,-87,-87,-87,-81,-87,-83,-88
22:36:34,-86,-85,-85,-84,-81,-86,-83,-91
22:36:36,-83,-86,-86,-85,-84,-85,-86,-89
22:36:38,-83,-85,-84,-86,-82,-82,-83,-90
22:36:40,-85,-87,-86,-85,-82,-85,-83,-90
22:36:42,-84,-86,-84,-89,-83,-87,-81,-90
22:36:44,-86,-85,-87,-87,-84,-85,-81,-90
22:36:46,-85,-86,-85,-85,-80,-84,-83,-89
22:36:48,-85,-85,-88,-87,-81,-81,-82,-89
22:36:50,-82,-85,-88,-85,-82,-84,-81,-88
22:36:52,-81,-85,-85,-86,-82,-85,-80,-91
22:36:54,-84,-85,-88,-85,-80,-85,-82,-89
22:36:56,-83,-86,-85,-86,-81,-84,-82,-88
22:36:58,-83,-85,-84,-88,-80,-81,-83,-90
22:37:00,-87,-85,-85,-88,-83,-86,-83,-90
22:37:02,-84,-85,-85,-88,-83,-88,-85,-90
22:37:04,-85,-87,-86,-86,-81,-81,-81,-89
22:37:06,-84,-87,-88,-85,-82,-81,-81,-91
22:37:08,-86,-85,-86,-89,-81,-87,-85,-89
22:37:10,-83,-86,-85,-87,-81,-85,-83,-89
22:37:12,-84,-86,-86,-85,-82,-85,-85,-88
22:37:14,-84,-87,-87,-86,-82,-87,-83,-89
22:37:16,-86,-87,-88,-86,-82,-88,-84,-89
22:37:18,-85,-87,-85,-85,-84,-87,-82,-91
22:37:20,-83,-87,-86,-88,-83,-88,-84,-88
22:37:22,-82,-87,-88,-85,-88,-85,-84,-88
22:37:24,-86,-85,-86,-85,-85,-84,-84,-89
22:37:26,-83,-86,-86,-90,-86,-88,-82,-90
22:37:28,-88,-85,-84,-84,-82,-84,-84,-87
22:37:30,-87,-89,-85,-89,-85,-85,-85,-90
22:37:32,-87,-84,-86,-87,-84,-85,-85,-88
22:37:34,-88,-88,-84,-89,-84,-85,-83,-86
