Timestamp,DEVICE0,DEVICE1,DEVICE2,DEVICE3,DEVICE4,DEVICE5,DEVICE6,DEVICE7
22:38:35,-128,-128,-128,-128,-128,-128,-128,-128
22:38:38,-82,-92,-87,-89,-86,-90,-91,-92
22:38:40,-82,-92,-86,-90,-85,-91,-91,-90
22:38:42,-81,-92,-85,-89,-86,-91,-91,-86
22:38:44,-83,-92,-87,-88,-85,-91,-91,-89
22:38:46,-83,-92,-87,-87,-86,-91,-91,-89
22:38:48,-83,-92,-86,-88,-86,-91,-91,-88
22:38:50,-82,-92,-86,-89,-87,-91,-91,-89
22:38:52,-82,-92,-87,-88,-85,-90,-91,-90
22:38:54,-82,-92,-86,-88,-88,-91,-91,-90
22:38:56,-80,-92,-85,-87,-86,-91,-91,-89
22:38:58,-83,-91,-87,-88,-85,-90,-90,-89
22:38:59,-82,-92,-85,-88,-83,-91,-90,-87
22:39:01,-83,-92,-85,-88,-85,-91,-90,-91
22:39:03,-84,-92,-85,-89,-86,-91,-90,-90
22:39:05,-82,-92,-86,-87,-85,-91,-90,-90
22:39:07,-82,-92,-85,-87,-88,-92,-91,-90
22:39:09,-82,-92,-87,-90,-86,-92,-91,-90
22:39:11,-79,-91,-85,-89,-85,-91,-90,-90
22:39:13,-81,-92,-87,-87,-84,-90,-89,-90
22:39:15,-82,-92,-87,-87,-86,-91,-91,-91
22:39:17,-84,-92,-87,-88,-88,-91,-91,-91
22:39:19,-82,-92,-86,-88,-88,-91,-90,-91
22:39:21,-82,-92,-86,-90,-85,-91,-91,-90
22:39:23,-82,-92,-87,-89,-85,-91,-89,-89
22:39:25,-85,-92,-86,-89,-128,-91,-128,-88
22:39:27,-80,-92,-86,-88,-87,-91,-90,-89
22:39:29,-84,-92,-86,-88,-87,-91,-89,-91
22:39:31,-82,-92,-85,-89,-85,-92,-90,-87
22:39:33,-84,-92,-84,-87,-84,-92,-90,-87
22:39:35,-83,-91,-85,-87,-84,-92,-90,-90
22:39:37,-81,-92,-84,-87,-83,-92,-89,-88
22:39:39,-81,-91,-84,-87,-83,-91,-89,-90
22:39:41,-79,-91,-85,-89,-85,-91,-89,-89
22:39:43,-82,-128,-86,-89,-85,-92,-90,-87
22:39:45,-80,-128,-87,-88,-88,-128,-89,-89
22:39:47,-80,-128,-87,-89,-87,-128,-91,-89
22:39:49,-79,-128,-85,-87,-128,-92,-128,-90
22:39:51,-78,-92,-85,-88,-84,-92,-90,-88
22:39:53,-80,-92,-85,-89,-84,-92,-88,-89
22:39:55,-79,-92,-84,-88,-86,-91,-90,-90
22:39:57,-80,-92,-85,-88,-90,-91,-90,-89
22:39:59,-77,-92,-84,-87,-84,-92,-90,-91
22:40:01,-78,-92,-83,-88,-86,-91,-90,-89
22:40:03,-79,-92,-84,-87,-86,-91,-90,-91
22:40:05,-78,-92,-84,-87,-85,-92,-90,-86
22:40:07,-79,-92,-84,-87,-86,-91,-89,-89
22:40:09,-79,-91,-85,-87,-83,-91,-90,-88
22:40:11,-82,-91,-82,-88,-88,-91,-90,-89
22:40:13,-83,-91,-85,-88,-85,-91,-90,-88
22:40:15,-85,-91,-87,-89,-87,-91,-91,-89
22:40:17,-80,-91,-84,-88,-87,-91,-90,-88
22:40:19,-82,-92,-86,-88,-85,-91,-89,-87
22:40:21,-85,-92,-86,-89,-85,-91,-91,-89
22:40:23,-84,-92,-87,-90,-86,-91,-90,-88
22:40:25,-82,-92,-88,-90,-87,-92,-91,-89
22:40:27,-83,-91,-87,-89,-85,-91,-90,-89
22:40:29,-83,-92,-86,-89,-86,-91,-90,-90
22:40:31,-84,-92,-87,-88,-89,-91,-90,-91
22:40:33,-84,-91,-86,-89,-86,-91,-90,-90
22:40:35,-81,-91,-86,-89,-86,-91,-91,-88
22:40:37,-83,-92,-86,-86,-128,-92,-90,-90
22:40:39,-83,-92,-86,-128,-86,-92,-128,-89
22:40:41,-83,-92,-85,-88,-87,-92,-91,-91
22:40:43,-81,-92,-87,-88,-87,-92,-91,-90
22:40:45,-82,-92,-86,-87,-86,-91,-91,-89
22:40:47,-80,-91,-87,-88,-85,-91,-91,-89
22:40:49,-80,-92,-85,-87,-85,-91,-91,-87
22:40:51,-81,-92,-85,-88,-87,-91,-89,-89
22:40:53,-82,-92,-86,-87,-86,-91,-91,-89
22:40:55,-80,-92,-85,-88,-84,-91,-90,-86
22:40:57,-80,-92,-85,-88,-84,-91,-91,-87
22:40:59,-83,-92,-85,-88,-87,-91,-90,-85
22:41:01,-82,-91,-88,-87,-85,-90,-91,-87
22:41:03,-82,-92,-85,-87,-85,-90,-90,-86
22:41:05,-84,-91,-84,-87,-88,-90,-90,-88
22:41:07,-83,-91,-85,-88,-85,-90,-90,-88
22:41:09,-81,-91,-89,-89,-87,-91,-91,-88
22:41:11,-78,-91,-85,-87,-85,-89,-89,-87
22:41:13,-82,-92,-86,-88,-84,-92,-91,-92
