Timestamp,DEVICE0,DEVICE1,DEVICE2,DEVICE3,DEVICE4,DEVICE5,DEVICE6,DEVICE7
22:27:47,-128,-128,-128,-128,-128,-128,-128,-128
22:27:50,-79,-79,-77,-73,-83,-73,-74,-85
22:27:52,-75,-75,-72,-74,-83,-78,-76,-78
22:27:54,-76,-76,-77,-75,-81,-74,-73,-79
22:27:56,-78,-81,-72,-78,-81,-75,-81,-79
22:27:58,-77,-84,-78,-74,-82,-75,-78,-79
22:28:00,-76,-74,-77,-72,-82,-78,-79,-80
22:28:02,-77,-78,-77,-76,-82,-75,-76,-80
22:28:04,-79,-78,-74,-73,-84,-75,-77,-86
22:28:06,-81,-80,-79,-79,-85,-76,-77,-85
22:28:08,-83,-80,-75,-80,-84,-77,-79,-92
22:28:09,-81,-79,-76,-80,-83,-74,-76,-80
22:28:11,-77,-79,-77,-75,-85,-75,-77,-84
22:28:13,-79,-79,-79,-81,-83,-77,-76,-83
22:28:15,-82,-78,-77,-74,-84,-76,-75,-86
22:28:17,-79,-76,-76,-77,-82,-76,-76,-85
22:28:19,-83,-76,-128,-76,-82,-128,-76,-128
22:28:21,-79,-79,-128,-76,-84,-77,-77,-92
22:28:23,-79,-128,-75,-75,-83,-76,-76,-72
22:28:25,-79,-81,-128,-76,-82,-77,-76,-89
22:28:27,-80,-78,-78,-80,-84,-76,-77,-90
22:28:29,-81,-78,-73,-74,-84,-77,-78,-89
22:28:31,-80,-77,-76,-80,-84,-76,-75,-92
22:28:33,-78,-81,-128,-77,-128,-128,-75,-73
22:28:35,-79,-77,-77,-74,-85,-75,-78,-90
22:28:37,-79,-79,-73,-72,-84,-76,-77,-92
22:28:39,-80,-81,-76,-76,-82,-76,-79,-89
22:28:41,-77,-82,-72,-73,-85,-77,-79,-84
22:28:43,-80,-78,-72,-74,-84,-76,-77,-90
22:28:45,-81,-77,-77,-76,-85,-76,-77,-91
22:28:47,-80,-77,-78,-75,-83,-76,-75,-73
22:28:49,-81,-76,-75,-81,-84,-76,-76,-86
22:28:51,-81,-77,-73,-79,-82,-76,-75,-82
22:28:53,-81,-82,-74,-75,-84,-76,-77,-87
22:28:55,-81,-79,-76,-80,-85,-77,-76,-84
22:28:57,-79,-78,-78,-79,-85,-77,-76,-74
22:28:59,-75,-81,-77,-74,-86,-76,-77,-73
22:29:01,-76,-80,-78,-74,-84,-74,-76,-85
22:29:03,-79,-79,-75,-77,-83,-76,-77,-85
22:29:05,-79,-81,-75,-74,-83,-77,-75,-88
22:29:07,-77,-81,-75,-76,-86,-78,-75,-88
22:29:09,-78,-82,-74,-76,-83,-76,-79,-87
22:29:11,-78,-76,-74,-79,-78,-73,-75,-88
22:29:13,-74,-78,-76,-75,-82,-75,-74,-87
22:29:15,-74,-75,-70,-79,-83,-75,-74,-84
22:29:17,-72,-75,-73,-81,-79,-73,-74,-84
22:29:19,-76,-74,-72,-75,-84,-75,-73,-88
22:29:21,-76,-80,-74,-80,-83,-74,-74,-86
22:29:23,-79,-79,-76,-80,-85,-76,-75,-86
22:29:25,-78,-79,-74,-79,-80,-75,-75,-87
22:29:27,-79,-78,-72,-79,-87,-74,-74,-86
22:29:29,-82,-77,-76,-79,-80,-74,-75,-84
22:29:31,-83,-76,-74,-81,-80,-73,-74,-80
22:29:33,-75,-76,-77,-73,-82,-75,-74,-78
22:29:35,-80,-84,-73,-74,-85,-75,-79,-86
22:29:37,-78,-81,-72,-77,-85,-73,-74,-87
22:29:39,-78,-76,-78,-82,-83,-73,-73,-88
22:29:41,-79,-75,-81,-83,-82,-72,-74,-84
22:29:43,-80,-75,-77,-79,-85,-73,-76,-86
22:29:45,-78,-80,-71,-72,-84,-77,-76,-88
22:29:47,-79,-77,-72,-78,-83,-78,-74,-88
22:29:49,-80,-82,-72,-77,-84,-74,-74,-86
22:29:51,-81,-76,-76,-76,-82,-75,-73,-87
22:29:53,-79,-75,-72,-78,-82,-77,-74,-88
22:29:55,-80,-80,-77,-77,-85,-74,-74,-89
22:29:57,-80,-79,-76,-79,-83,-75,-75,-90
22:29:59,-83,-77,-77,-75,-82,-72,-76,-88
22:30:01,-80,-79,-73,-78,-86,-73,-78,-88
22:30:03,-79,-81,-74,-75,-83,-76,-78,-84
22:30:05,-81,-82,-77,-80,-84,-74,-77,-83
22:30:07,-77,-79,-74,-77,-84,-76,-77,-81
22:30:09,-78,-84,-79,-76,-84,-76,-75,-82
22:30:11,-74,-86,-78,-82,-87,-74,-78,-81
22:30:13,-75,-80,-74,-73,-84,-74,-74,-84
22:30:15,-78,-80,-77,-79,-85,-76,-75,-87
22:30:17,-78,-81,-76,-73,-82,-75,-78,-80
22:30:19,-80,-81,-78,-74,-87,-75,-81,-87
22:30:21,-80,-75,-73,-79,-84,-75,-76,-86
22:30:23,-82,-81,-75,-80,-87,-74,-74,-89
22:30:25,-82,-82,-82,-83,-87,-74,-75,-82
22:30:27,-79,-82,-79,-81,-85,-78,-74,-90
22:30:29,-78,-79,-76,-79,-85,-77,-74,-86
22:30:31,-81,-78,-72,-78,-86,-75,-74,-87
22:30:33,-80,-78,-76,-80,-86,-74,-74,-87
22:30:35,-78,-76,-77,-80,-84,-75,-76,-83
22:30:37,-78,-77,-74,-77,-85,-74,-79,-82
22:30:39,-75,-75,-80,-76,-85,-74,-79,-80
22:30:41,-75,-75,-78,-76,-84,-73,-76,-80
22:30:43,-80,-77,-73,-77,-83,-73,-75,-80
22:30:45,-78,-79,-76,-76,-84,-76,-79,-84
22:30:47,-81,-79,-76,-79,-85,-72,-76,-86
22:30:49,-81,-76,-77,-76,-81,-72,-77,-88
22:30:51,-79,-76,-76,-79,-81,-74,-82,-88
22:30:53,-79,-77,-76,-74,-85,-74,-76,-83
22:30:55,-81,-82,-77,-77,-86,-78,-77,-90
