250
234360,0,-93
234360,1,-93
255557,0,-93
255557,5,-91
255557,6,-93
276752,0,-93
276752,1,-93
276752,2,-93
276752,5,-93
276752,6,-93
297948,0,-93
297948,3,-93
297948,4,-93
297948,5,-93
319145,2,-93
319145,6,-93
319145,7,-93
340340,0,-93
340340,1,-93
340340,2,-92
340340,3,-93
340340,4,-93
340340,8,-93
361536,0,-93
361536,1,-93
361536,2,-91
361536,3,-93
361536,8,-93
382732,1,-93
382732,2,-93
382732,3,-93
382732,5,-93
403930,0,-93
403930,5,-93
425129,5,-93
533181,0,-93
533181,1,-93
554378,3,-88
554378,7,-84
554378,8,-88
575577,0,-86
596771,0,-93
596771,2,-85
596771,3,-88
596771,5,-84
596771,6,-84
596771,7,-83
639165,0,-84
639165,1,-87
639165,3,-85
639165,6,-93
639165,7,-86
639165,8,-83
660364,2,-93
702761,0,-93
702761,5,-93
702761,7,-93
745158,1,-88
745158,3,-88
745158,8,-83
766356,0,-93
766356,2,-93
787554,3,-88
787554,4,-89
808751,1,-87
808751,2,-87
808751,6,-86
829946,1,-87
829946,2,-87
829946,3,-83
829946,6,-84
829946,7,-83
851143,0,-83
851143,2,-83
851143,3,-84
893541,2,-93
893541,6,-93
999539,0,-93
999539,7,-93
1041938,2,-93
249
1147969,3,-93
1147969,7,-93
1147969,8,-93
1190381,2,-93
1190381,3,-93
1190381,7,-93
1232780,2,-93
1275179,2,-93
1317577,2,-93
1317577,7,-93
1338776,2,-93
1423574,1,-93
1423574,6,-93
1444773,2,-93
1465972,2,-93
1487171,8,-93
1508370,5,-93
1529569,2,-93
1593168,2,-93
1614367,3,-93
1635563,1,-93
1635563,2,-93
1635563,3,-93
1635563,5,-93
1656762,2,-93
1677961,7,-93
1720356,2,-93
1720356,4,-93
1720356,6,-93
1720356,7,-93
1720356,8,-93
1762755,2,-93
1805153,1,-93
1805153,2,-93
1868749,1,-93
1868749,6,-93
1868749,7,-93
1868749,8,-93
1889948,2,-93
1911147,2,-93
2017146,2,-93
2038345,2,-93
2123142,1,-93
2123142,2,-93
2123142,6,-93
2186741,2,-93
2271540,6,-93
2356339,1,-93
2398738,2,-93
2462336,2,-93
2462336,7,-93
2483535,2,-93
2631934,2,-93
2695532,2,-93
2695532,6,-93
2737930,2,-92
2737930,7,-93
2759128,0,-93
2759128,1,-93
2780327,2,-92
2801526,2,-89
2822723,0,-93
2822723,2,-93
2822723,3,-93
2843920,0,-93
2843920,2,-93
2843920,6,-93
2865119,2,-90
2865119,5,-93
2886318,7,-93
2907516,2,-90
2907516,3,-93
2928712,1,-93
2928712,2,-92
2928712,5,-93
2928712,7,-93
2949911,5,-92
2971109,2,-93
2971109,8,-93
2992308,5,-92
248
3013540,1,-93
3013540,2,-92
3013540,5,-93
3034754,2,-92
3055953,5,-93
3077152,5,-91
3098351,2,-93
3119550,1,-93
3140749,0,-93
3161947,3,-93
3161947,5,-93
3204344,0,-93
3204344,5,-92
3204344,7,-93
3225543,5,-93
3267942,2,-93
3289141,4,-93
3310338,0,-93
3310338,2,-93
3310338,4,-93
3331538,2,-90
3352736,2,-93
3352736,4,-93
3373933,0,-93
3373933,4,-93
3373933,5,-93
3395128,0,-93
3395128,2,-93
3395128,4,-93
3395128,5,-92
3395128,8,-93
3416327,0,-90
3416327,4,-92
3437524,0,-93
3437524,2,-92
3437524,4,-93
3437524,5,-87
3458721,2,-93
3458721,4,-93
3458721,5,-93
3479920,8,-93
3522316,3,-93
3522316,4,-93
3522316,5,-93
3522316,7,-93
3522316,8,-92
3543514,3,-93
3543514,5,-92
3543514,7,-93
3564714,5,-90
3585912,5,-93
3585912,8,-93
3607110,4,-93
3607110,5,-93
3628309,5,-93
3649505,4,-93
3649505,5,-93
3649505,6,-93
3649505,7,-93
3670702,3,-93
3670702,4,-93
3670702,5,-90
3691900,3,-93
3691900,4,-93
3691900,5,-93
3713098,3,-93
3713098,5,-88
3734296,3,-93
3734296,4,-93
3734296,5,-91
3755493,3,-86
3755493,4,-93
3755493,5,-93
3755493,7,-93
3776691,3,-93
3776691,4,-93
3797890,3,-93
3819088,3,-93
3819088,7,-93
3840285,3,-93
247
3840319,4,-91
3840319,5,-93
3840319,7,-93
3861531,3,-93
3861531,4,-93
3861531,5,-93
3882729,3,-89
3882729,5,-93
3882729,7,-93
3903927,3,-91
3903927,5,-92
3903927,7,-93
3925125,3,-93
3925125,5,-93
3946325,3,-88
3967523,3,-90
3967523,5,-93
3967523,8,-93
3988722,3,-92
3988722,7,-93
4009920,2,-93
4009920,3,-92
4009920,7,-93
4031120,3,-92
4052319,0,-93
4052319,3,-92
4073518,3,-92
4073518,4,-93
4094715,2,-93
4094715,3,-92
4094715,7,-89
4115911,0,-92
4115911,2,-93
4115911,3,-93
4115911,4,-93
4115911,5,-93
4137108,0,-93
4137108,2,-93
4137108,3,-89
4137108,4,-93
4158304,0,-93
4158304,1,-93
4158304,2,-89
4158304,3,-93
4158304,4,-93
4179502,1,-93
4179502,3,-92
4179502,7,-91
4200699,3,-92
4200699,4,-93
4200699,5,-93
4221898,3,-93
4243098,0,-93
4243098,3,-92
4264296,3,-93
4264296,5,-93
4285494,3,-93
4285494,5,-93
4306693,2,-93
4327889,0,-93
4327889,2,-93
4327889,5,-93
4327889,7,-93
4349087,0,-93
4349087,2,-90
4349087,5,-92
4370284,0,-93
4370284,2,-80
4370284,3,-93
4370284,7,-91
4370284,8,-93
4391481,3,-93
4391481,5,-93
4391481,7,-92
4412678,0,-93
4412678,2,-89
4412678,3,-91
4412678,6,-93
4412678,7,-93
4412678,8,-93
246
4433911,0,-92
4433911,2,-91
4433911,3,-93
4433911,5,-92
4433911,8,-93
4455125,0,-93
4455125,2,-91
4455125,3,-93
4455125,5,-89
4455125,7,-93
4476323,0,-93
4476323,2,-91
4476323,3,-93
4476323,5,-93
4497521,0,-93
4497521,2,-92
4497521,3,-93
4497521,5,-93
4518716,0,-93
4518716,2,-89
4518716,3,-93
4518716,4,-93
4518716,5,-93
4518716,8,-92
4539913,0,-93
4539913,2,-90
4539913,3,-93
4539913,7,-93
4561109,0,-93
4561109,2,-93
4561109,3,-93
4561109,4,-93
4561109,7,-93
4582306,2,-91
4582306,3,-93
4582306,4,-93
4582306,5,-93
4603503,3,-93
4603503,4,-88
4603503,5,-93
4603503,7,-93
4624700,3,-93
4624700,4,-93
4624700,5,-93
4645899,3,-92
4645899,4,-90
4667096,3,-93
4667096,4,-88
4667096,5,-93
4667096,7,-92
4688291,0,-93
4688291,2,-93
4688291,3,-93
4688291,4,-92
4688291,5,-93
4688291,8,-93
4709487,0,-92
4709487,3,-93
4709487,4,-92
4709487,5,-93
4709487,6,-93
4709487,7,-93
4730684,0,-93
4730684,2,-93
4730684,3,-93
4730684,5,-88
4730684,7,-93
4751881,0,-92
4751881,2,-93
4751881,3,-93
4751881,5,-93
4773076,0,-93
4773076,2,-93
4773076,3,-93
4773076,4,-93
4773076,5,-93
4794275,0,-93
4794275,2,-93
4794275,3,-92
4794275,4,-91
245
4815505,0,-93
4815505,2,-93
4815505,3,-93
4815505,4,-91
4815505,5,-93
4815505,6,-91
4836718,0,-93
4836718,3,-93
4836718,4,-92
4836718,5,-93
4836718,6,-88
4857915,0,-93
4857915,3,-91
4857915,4,-91
4857915,5,-93
4857915,6,-93
4879114,4,-89
4879114,5,-93
4900311,1,-93
4900311,3,-93
4900311,6,-93
4921508,1,-89
4921508,3,-93
4921508,4,-93
4921508,6,-93
4942706,1,-92
4942706,3,-93
4963905,1,-90
4963905,3,-93
4985102,1,-91
4985102,2,-93
4985102,3,-92
4985102,5,-93
4985102,6,-93
5006301,1,-93
5006301,5,-90
5006301,6,-90
5027499,1,-93
5027499,2,-92
5027499,5,-93
5027499,6,-91
5048697,0,-93
5048697,1,-92
5048697,4,-93
5048697,5,-92
5048697,6,-88
5069896,1,-89
5069896,2,-93
5091094,1,-84
5091094,2,-93
5091094,3,-93
5091094,6,-90
5112293,1,-86
5112293,2,-93
5112293,3,-93
5112293,6,-86
5133492,1,-86
5133492,3,-93
5133492,7,-91
5154689,1,-93
5154689,5,-93
5154689,7,-93
5175886,1,-93
5175886,2,-93
5175886,5,-93
5175886,6,-93
5197085,6,-93
5260683,4,-93
5260683,6,-93
5281881,3,-93
5281881,8,-93
5303076,1,-93
5303076,3,-93
5303076,4,-93
5303076,5,-93
5303076,7,-91
5324274,4,-93
5324274,7,-92
5324274,8,-93
5345471,1,-93
244
5345505,5,-93
5345505,8,-93
5366717,5,-93
5366717,6,-93
5366717,7,-93
5387914,3,-93
5387914,5,-93
5387914,8,-93
5409111,1,-93
5409111,4,-93
5409111,5,-93
5430309,1,-93
5430309,4,-93
5430309,5,-93
5451507,5,-93
5451507,8,-93
5472705,0,-93
5472705,6,-93
5493903,0,-92
5493903,8,-92
5515100,5,-93
5515100,6,-92
5515100,8,-93
5536299,8,-93
5557497,5,-92
5557497,8,-93
5578694,2,-93
5578694,4,-93
5578694,8,-93
5599891,2,-93
5599891,4,-93
5599891,7,-93
5599891,8,-93
5621090,7,-93
5642288,6,-93
5642288,7,-93
5663486,2,-93
5663486,8,-93
5684683,2,-92
5684683,4,-93
5684683,6,-93
5705879,2,-91
5705879,4,-93
5705879,5,-93
5705879,8,-93
5727075,2,-93
5727075,4,-92
5727075,7,-93
5727075,8,-93
5748272,2,-92
5748272,5,-90
5748272,8,-93
5769469,2,-93
5769469,5,-93
5769469,6,-93
5769469,8,-93
5790666,0,-93
5790666,2,-92
5790666,6,-90
5790666,8,-93
5811863,2,-93
5811863,5,-93
5811863,8,-93
5833060,2,-93
5833060,5,-92
5833060,8,-92
5854257,5,-93
5854257,7,-93
5854257,8,-93
5875455,5,-93
5875455,8,-93
5896653,6,-93
5896653,8,-93
5917850,5,-93
5917850,6,-91
5917850,7,-93
5917850,8,-93
5939049,5,-93
5939049,6,-91
5960245,4,-93
243
5960279,5,-91
5960279,7,-92
5960279,8,-93
5981492,4,-93
5981492,6,-93
5981492,8,-91
6002689,4,-93
6002689,5,-89
6002689,6,-93
6002689,7,-93
6023886,2,-93
6023886,4,-93
6023886,7,-93
6045086,5,-87
6066283,3,-93
6066283,5,-93
6066283,7,-93
6087479,2,-92
6087479,3,-93
6087479,6,-93
6087479,7,-93
6108675,2,-93
6108675,3,-93
6108675,6,-93
6108675,8,-93
6129874,0,-92
6129874,2,-92
6151072,2,-91
6151072,6,-93
6172268,0,-93
6172268,2,-93
6172268,4,-93
6172268,5,-90
6172268,6,-93
6193466,1,-93
6193466,2,-92
6193466,7,-93
6214664,1,-93
6214664,5,-92
6214664,7,-93
6235860,2,-93
6235860,4,-93
6235860,6,-93
6235860,7,-93
6257055,2,-93
6257055,3,-93
6257055,5,-93
6257055,6,-93
6257055,7,-93
6278251,0,-93
6278251,2,-93
6278251,6,-92
6278251,7,-93
6299446,1,-93
6299446,2,-93
6299446,4,-93
6299446,5,-93
