Timestamp,Device ID,RSSI
38925,0,93
38925,1,72
38925,2,93
38925,3,90
38925,4,93
38925,5,90
38925,6,78
38925,7,86
38959,0,93
38959,1,70
38959,2,93
38959,3,89
38959,4,93
38959,5,92
38959,6,73
38959,7,86
38959,10,56
38959,11,63
38959,12,66
38959,13,72
38959,14,68
38959,15,93
38959,16,90
38994,0,93
38994,1,72
38994,2,93
38994,3,92
38994,4,93
38994,5,92
38994,6,76
38994,7,87
38994,8,70
38994,10,60
38994,11,65
38994,12,72
38994,13,69
38994,14,73
38994,15,93
38994,16,88
39028,0,93
39028,1,73
39028,2,93
39028,3,92
39028,4,93
39028,5,91
39028,6,72
39028,7,86
39028,8,72
39028,10,62
39028,11,68
39028,12,64
39028,13,74
39028,14,73
39028,15,93
39028,16,88
39063,0,93
39063,1,73
39063,2,93
39063,3,92
39063,4,93
39063,5,88
39063,6,76
39063,7,88
39063,8,70
39063,10,61
39063,11,64
39063,12,67
39063,13,71
39063,14,66
39063,15,93
39063,16,88
39097,0,93
39097,1,74
39097,2,92
39097,3,87
39097,4,93
39097,5,88
39097,6,78
39097,7,87
39097,8,70
39097,10,55
39097,11,65
39097,12,70
39097,13,71
39097,14,66
39097,15,93
39097,16,88
39132,0,93
39132,1,74
39132,2,92
39132,3,91
39132,4,93
39132,5,92
39132,6,82
39132,7,87
39132,8,70
39132,10,62
39132,11,65
39132,12,72
39132,13,74
39132,14,68
39132,15,93
39132,16,89
39166,0,93
39166,1,72
39166,2,93
39166,3,90
39166,4,93
39166,5,91
39166,6,72
39166,7,87
39166,8,70
39166,10,61
39166,11,65
39166,12,66
39166,13,71
39166,14,69
39166,15,93
39166,16,88
39201,0,93
39201,1,72
39201,2,93
39201,3,89
39201,4,93
39201,5,90
39201,6,79
39201,7,87
39201,8,71
39201,10,58
39201,11,66
39201,12,68
39201,13,69
39201,14,70
39201,15,93
39201,16,90
39235,0,93
39235,1,70
39235,2,93
39235,3,88
39235,4,93
39235,5,90
39235,6,80
39235,7,87
39235,8,72
39235,10,61
39235,11,66
39235,12,69
39235,13,72
39235,14,73
39235,15,93
39235,16,89
39269,0,93
39269,1,72
39269,2,93
39269,3,90
39269,4,93
39269,5,88
39269,6,82
39269,7,91
39269,8,74
39269,10,57
39269,11,65
39269,12,70
39269,13,71
39269,14,68
39269,15,93
39269,16,87
39304,0,93
39304,1,72
39304,2,93
39304,3,90
39304,4,93
39304,5,89
39304,6,83
39304,7,89
39304,8,77
39304,10,62
39304,11,65
39304,12,72
39304,13,72
39304,14,68
39304,15,93
39304,16,88
39338,0,93
39338,1,73
39338,2,93
39338,3,91
39338,4,93
39338,5,91
39338,6,81
39338,7,86
39338,8,75
39338,10,58
39338,11,65
39338,12,68
39338,13,71
39338,14,68
39338,15,93
39338,16,89
39373,0,93
39373,1,73
39373,2,92
39373,3,90
39373,4,93
39373,5,90
39373,6,77
39373,7,88
39373,8,73
39373,10,58
39373,11,66
39373,12,68
39373,13,73
39373,14,73
39373,15,93
39373,16,88
39407,0,93
39407,1,73
39407,2,93
39407,3,90
39407,4,93
39407,5,91
39407,6,76
39407,7,88
39407,8,75
39407,10,61
39407,11,63
39407,12,64
39407,13,71
39407,14,68
39407,15,93
39407,16,87
39442,0,93
39442,1,75
39442,2,93
39442,3,90
39442,4,93
39442,5,91
39442,6,76
39442,7,88
39442,8,76
39442,10,61
39442,11,67
39442,12,69
39442,13,70
39442,14,69
39442,15,93
39442,16,89
39476,0,93
39476,1,70
39476,2,93
39476,3,90
39476,4,93
39476,5,91
39476,6,74
39476,7,88
39476,8,73
39476,10,55
39476,11,68
39476,12,65
39476,13,69
39476,14,72
39476,15,93
39476,16,91
39510,0,93
39510,1,69
39510,2,93
39510,3,88
39510,4,93
39510,5,90
39510,6,80
39510,7,87
39510,8,74
39510,10,57
39510,11,65
39510,12,66
39510,13,73
39510,14,69
39510,15,93
39510,16,88
39545,0,93
39545,1,74
39545,2,92
39545,3,88
39545,4,93
39545,5,90
39545,6,77
39545,7,87
39545,8,75
39545,10,62
39545,11,65
39545,12,68
39545,13,71
39545,14,71
39545,15,93
39545,16,88
39579,0,93
39579,1,69
39579,2,92
39579,3,91
39579,4,93
39579,5,92
39579,6,72
39579,7,87
39579,8,72
39579,10,60
39579,11,67
39579,12,71
39579,13,70
39579,14,69
39579,15,93
39579,16,90
39614,0,93
39614,1,73
39614,2,93
39614,3,90
39614,4,93
39614,5,89
39614,6,77
39614,7,88
39614,8,72
39614,10,60
39614,11,65
39614,12,68
39614,13,72
39614,14,70
39614,15,93
39614,16,88
39648,0,93
39648,1,74
39648,2,93
39648,3,88
39648,4,93
39648,5,90
39648,6,73
39648,7,92
39648,8,77
39648,10,60
39648,11,66
39648,12,69
39648,13,70
39648,14,71
39648,15,93
39648,16,89
39682,0,93
39682,1,75
39682,2,93
39682,3,87
39682,4,93
39682,5,88
39682,6,76
39682,7,87
39682,8,77
39682,10,63
39682,11,65
39682,13,70
39682,14,69
39682,15,93
39682,16,87
39717,0,93
39717,1,74
39717,2,93
39717,3,88
39717,4,93
39717,5,90
39717,6,76
39717,7,87
39717,8,78
39717,10,57
39717,11,68
