Timestamp,Device ID,RSSI
38906,0,86
38906,1,72
38906,2,86
38906,3,80
38906,4,86
38906,5,83
38906,6,69
38906,7,87
38906,8,60
38906,9,55
38941,0,86
38941,1,67
38941,2,84
38941,3,72
38941,4,86
38941,5,83
38941,6,66
38941,7,88
38941,8,62
38941,9,55
38941,11,61
38941,12,65
38941,13,68
38941,14,64
38941,15,90
38941,16,81
38975,0,85
38975,1,65
38975,2,85
38975,3,81
38975,4,87
38975,5,83
38975,6,66
38975,7,90
38975,8,60
38975,9,57
38975,11,65
38975,12,66
38975,13,67
38975,14,71
38975,15,90
38975,16,82
39010,0,88
39010,1,67
39010,2,87
39010,3,78
39010,4,86
39010,5,76
39010,6,66
39010,7,88
39010,8,63
39010,9,55
39010,11,65
39010,12,64
39010,13,71
39010,14,71
39010,15,90
39010,16,80
39044,0,87
39044,1,72
39044,2,83
39044,3,80
39044,4,86
39044,5,81
39044,6,68
39044,7,86
39044,8,60
39044,9,55
39044,11,63
39044,12,66
39044,13,70
39044,14,65
39044,15,89
39044,16,86
39079,0,88
39079,1,70
39079,2,88
39079,3,78
39079,4,86
39079,5,76
39079,6,69
39079,7,88
39079,8,60
39079,9,55
39079,11,61
39079,12,66
39079,13,70
39079,14,64
39079,15,90
39079,16,83
39113,0,87
39113,1,72
39113,2,87
39113,3,79
39113,4,86
39113,5,83
39113,6,67
39113,7,89
39113,8,60
39113,9,55
39113,11,63
39113,12,68
39113,13,71
39113,14,65
39113,15,90
39113,16,87
39148,0,87
39148,1,67
39148,2,88
39148,3,78
39148,4,86
39148,5,81
39148,6,67
39148,7,92
39148,8,60
39148,9,55
39148,11,64
39148,12,69
39148,13,69
39148,14,66
39148,15,89
39148,16,81
39182,0,86
39182,1,67
39182,2,86
39182,3,72
39182,4,87
39182,5,82
39182,6,70
39182,7,86
39182,8,63
39182,9,55
39182,11,64
39182,12,65
39182,13,67
39182,14,69
39182,15,89
39182,16,90
39217,0,87
39217,1,63
39217,2,83
39217,3,76
39217,4,87
39217,5,76
39217,6,71
39217,7,86
39217,8,67
39217,9,55
39217,11,65
39217,12,66
39217,13,70
39217,14,71
39217,15,89
39217,16,90
39251,0,87
39251,1,64
39251,2,83
39251,3,81
39251,4,88
39251,5,76
39251,6,66
39251,7,92
39251,8,66
39251,9,55
39251,11,63
39251,12,70
39251,13,66
39251,14,65
39251,15,90
39251,16,85
39285,0,89
39285,1,67
39285,2,87
39285,3,73
39285,4,86
39285,5,77
39285,6,72
39285,7,93
39285,8,61
39285,9,55
39285,11,64
39285,13,71
39285,14,65
39285,15,91
39285,16,84
39320,0,85
39320,1,65
39320,2,84
39320,3,83
39320,4,86
39320,5,76
39320,6,66
39320,7,86
39320,8,68
39320,9,55
39320,13,70
39320,14,67
39320,15,90
39320,16,80
39354,0,86
39354,1,70
39354,2,89
39354,3,83
39354,4,86
39354,5,76
39354,6,67
39354,7,86
39354,8,64
39354,9,55
39354,13,71
39354,14,71
39354,15,89
39354,16,90
39389,0,85
39389,1,70
39389,2,85
39389,3,85
39389,4,86
39389,5,76
39389,6,67
39389,7,91
39389,8,67
39389,9,55
39389,11,61
39389,12,64
39389,13,68
39389,14,65
39389,15,89
39389,16,90
39423,0,86
39423,1,72
39423,2,88
39423,3,81
39423,4,86
39423,5,76
39423,6,68
39423,7,89
39423,8,68
39423,9,55
39423,11,66
39423,12,64
39423,13,67
39423,14,67
39423,15,89
39423,16,90
39458,0,89
39458,1,65
39458,2,86
39458,3,72
39458,4,86
39458,5,77
39458,6,67
39458,7,86
39458,8,63
39458,9,55
39458,12,64
39458,13,67
39458,14,69
39458,15,89
39458,16,82
39492,0,87
39492,1,63
39492,2,83
39492,3,79
39492,4,87
39492,5,81
39492,6,71
39492,7,87
39492,8,64
39492,9,57
39492,12,64
39492,13,71
39492,14,64
39492,15,89
39492,16,83
39526,0,92
39526,1,70
39526,2,86
39526,3,73
39526,4,86
39526,5,76
39526,6,66
39526,7,86
39526,8,67
39526,9,55
39526,12,64
39526,13,67
39526,14,69
39526,15,91
39526,16,83
39561,0,87
39561,1,65
39561,2,86
39561,3,81
39561,4,86
39561,5,83
39561,6,66
39561,7,89
39561,8,67
39561,9,58
39561,12,67
39561,13,67
39561,14,69
39561,15,92
39561,16,90
39595,0,88
39595,1,67
39595,2,87
39595,3,82
39595,4,86
39595,5,76
39595,6,67
39595,7,89
39595,8,60
39595,9,55
39595,12,64
39595,13,69
39595,14,67
39595,15,90
39595,16,88
39629,0,86
39629,1,70
39629,2,86
39629,3,72
39629,4,86
39629,5,76
39629,6,66
39629,7,92
39629,8,68
39629,9,55
39629,12,64
39629,13,67
39629,14,69
39629,15,89
39629,16,91
39664,0,86
39664,1,72
39664,2,83
39664,3,72
39664,4,86
39664,5,76
39664,6,67
39664,7,86
39664,8,68
39664,9,55
39664,12,64
39664,13,67
39664,14,67
39664,15,89
39664,16,90
39698,0,86
39698,1,70
39698,2,83
39698,3,72
39698,4,86
39698,5,76
39698,6,67
39698,7,86
39698,8,68
39698,9,55
39698,12,64
39698,13,71
39698,14,67
39698,15,90
39698,16,90
39733,0,85
39733,1,63
39733,2,86
39733,3,83
39733,4,86
39733,5,83
39733,6,69
39733,7,86
39733,8,63
39733,9,55
39733,12,64
39733,13,68
39733,14,64
39733,15,90
39733,16,80
39767,0,89
39767,1,72
39767,2,86
39767,3,72
39767,4,90
39767,5,76
39767,6,66
39767,7,91
39767,8,68
39767,9,55
39767,11,61
39767,12,64
39767,13,71
39767,14,69
39767,15,89
39767,16,89
39801,0,87
39801,1,70
39801,2,89
39801,3,72
39801,4,85
39801,5,76
39801,6,67
39801,7,87
39801,8,64
39801,9,55
39801,11,61
39801,12,64
39801,13,67
39801,14,67
39801,15,89
39801,16,90
39836,0,86
39836,1,63
39836,2,87
39836,3,83
39836,4,86
39836,5,82
39836,6,68
39836,7,83
39836,8,68
39836,9,55
39836,11,61
39836,12,64
39836,13,67
39836,15,90
39836,16,93
39870,0,88
39870,1,72
39870,2,82
39870,3,72
39870,5,78
39870,6,66
39870,7,90
39870,8,60
39870,9,55
39870,11,62
39870,12,65
39870,13,68
39870,14,70
39870,15,91
39870,16,83
39904,1,68
39904,2,84
39904,3,74
39904,4,89
39904,5,83
39904,6,69
39904,7,92
39904,8,61
39904,9,55
39904,11,62
39904,12,64
39904,13,66
39904,15,89
39904,16,88
39939,0,88
39939,1,65
39939,2,83
39939,3,76
39939,4,93
39939,5,80
39939,6,66
39939,7,92
39939,8,64
39939,9,55
39939,11,62
39939,12,64
39939,13,67
39939,15,90
39939,16,92
39973,0,89
39973,1,70
39973,2,86
39973,3,73
39973,4,88
39973,5,78
39973,6,67
39973,7,86
39973,8,64
39973,9,55
39973,11,62
39973,12,65
39973,13,70
39973,15,88
39973,16,90
40007,0,88
40007,1,65
40007,2,88
40007,3,72
40007,4,86
40007,5,79
40007,6,68
40007,7,87
40007,8,68
40007,9,55
40007,11,61
40007,12,64
40007,13,70
40007,15,90
40007,16,82
40042,0,88
40042,1,66
40042,2,89
40042,3,73
40042,4,88
40042,5,77
40042,6,68
40042,7,87
40042,8,68
40042,9,55
40042,11,64
40042,12,64
40042,13,70
40042,14,67
40042,15,89
40042,16,90
40076,0,87
40076,1,63
40076,2,88
40076,3,80
40076,4,87
40076,5,76
40076,6,71
40076,7,87
40076,8,63
40076,9,55
40076,11,61
40076,12,64
40076,13,67
40076,14,64
40076,15,90
40076,16,90
40111,0,90
40111,1,69
40111,2,88
40111,3,78
40111,4,88
40111,5,77
40111,6,68
40111,7,88
40111,8,63
40111,9,55
40111,11,61
40111,12,64
40111,13,71
40111,14,64
40111,15,89
40111,16,81
40145,0,86
40145,1,70
40145,2,86
40145,3,72
40145,4,93
40145,5,76
40145,6,67
40145,7,88
40145,8,60
40145,9,55
