250
10000,0,-94
10000,1,-94
10000,2,-94
10000,3,-94
10000,4,-92
10000,5,-94
10000,6,-94
10000,7,-94
30021,0,-94
30021,1,-94
30021,2,-128
30021,3,-128
30021,4,-128
30021,5,-128
30021,6,-94
30021,7,-94
50042,0,-94
50042,1,-94
50042,2,-128
50042,3,-128
50042,4,-128
50042,5,-94
50042,6,-128
50042,7,-94
70063,0,-94
70063,1,-128
70063,2,-128
70063,3,-93
70063,4,-128
70063,5,-94
70063,6,-128
70063,7,-94
90084,0,-94
90084,1,-128
90084,2,-128
90084,3,-128
90084,4,-94
90084,5,-128
90084,6,-128
90084,7,-94
110105,0,-94
110105,1,-94
110105,2,-128
110105,3,-128
110105,4,-128
110105,5,-128
110105,6,-128
110105,7,-94
130126,0,-94
130126,1,-128
130126,2,-128
130126,3,-128
130126,4,-128
130126,5,-128
130126,6,-128
130126,7,-94
150147,0,-94
150147,1,-94
150147,2,-128
150147,3,-94
150147,4,-94
150147,5,-128
150147,6,-128
150147,7,-94
170168,0,-94
170168,1,-128
170168,2,-128
170168,3,-94
170168,4,-128
170168,5,-128
170168,6,-128
170168,7,-128
190189,0,-94
190189,1,-128
190189,2,-128
190189,3,-128
190189,4,-128
190189,5,-128
190189,6,-128
190189,7,-94
249
210244,0,-94
210244,1,-128
210244,2,-94
210244,3,-94
210244,4,-94
210244,5,-94
210244,6,-94
210244,7,-94
230265,0,-94
230265,1,-94
230265,2,-128
230265,3,-128
230265,4,-128
230265,5,-128
230265,6,-128
230265,7,-94
250286,0,-94
250286,1,-128
250286,2,-128
250286,3,-94
250286,4,-128
250286,5,-128
250286,6,-128
250286,7,-94
270307,0,-94
270307,1,-94
270307,2,-128
270307,3,-128
270307,4,-128
270307,5,-128
270307,6,-128
270307,7,-128
290328,0,-94
290328,1,-128
290328,2,-128
290328,3,-128
290328,4,-128
290328,5,-128
290328,6,-128
290328,7,-94
310349,0,-94
310349,1,-94
310349,2,-128
310349,3,-128
310349,4,-128
310349,5,-128
310349,6,-128
310349,7,-128
330370,0,-94
330370,1,-94
330370,2,-128
330370,3,-128
330370,4,-128
330370,5,-128
330370,6,-128
330370,7,-128
350391,0,-94
350391,1,-94
350391,2,-128
350391,3,-128
350391,4,-128
350391,5,-128
350391,6,-128
350391,7,-94
370412,0,-94
370412,1,-128
370412,2,-128
370412,3,-128
370412,4,-128
370412,5,-128
370412,6,-128
370412,7,-94
390433,0,-94
390433,1,-94
390433,2,-128
390433,3,-128
390433,4,-128
390433,5,-128
390433,6,-128
390433,7,-94
248
410488,0,-128
410488,1,-94
410488,2,-128
410488,3,-128
410488,4,-128
410488,5,-128
410488,6,-128
410488,7,-128
430509,0,-128
430509,1,-94
430509,2,-128
430509,3,-128
430509,4,-128
430509,5,-128
430509,6,-128
430509,7,-128
450530,0,-128
450530,1,-94
450530,2,-128
450530,3,-128
450530,4,-94
450530,5,-128
450530,6,-128
450530,7,-128
470551,0,-94
470551,1,-94
470551,2,-128
470551,3,-128
470551,4,-128
470551,5,-128
470551,6,-128
470551,7,-128
490572,0,-128
490572,1,-94
490572,2,-128
490572,3,-128
490572,4,-128
490572,5,-128
490572,6,-128
490572,7,-128
510593,0,-94
510593,1,-94
510593,2,-128
510593,3,-128
510593,4,-128
510593,5,-128
510593,6,-128
510593,7,-128
530614,0,-94
530614,1,-94
530614,2,-128
530614,3,-128
530614,4,-128
530614,5,-128
530614,6,-128
530614,7,-94
550635,0,-94
550635,1,-94
550635,2,-128
550635,3,-128
550635,4,-128
550635,5,-128
550635,6,-128
550635,7,-94
570656,0,-94
570656,1,-128
570656,2,-128
570656,3,-128
570656,4,-128
570656,5,-128
570656,6,-128
570656,7,-128
590677,0,-128
590677,1,-94
590677,2,-128
590677,3,-128
590677,4,-128
590677,5,-128
590677,6,-128
590677,7,-128
247
610732,0,-128
610732,1,-128
610732,2,-128
610732,3,-128
610732,4,-128
610732,5,-128
610732,6,-128
610732,7,-128
630753,0,-94
630753,1,-94
630753,2,-128
630753,3,-128
630753,4,-128
630753,5,-128
630753,6,-128
630753,7,-94
650774,0,-128
650774,1,-94
650774,2,-128
650774,3,-128
650774,4,-128
650774,5,-128
650774,6,-128
650774,7,-128
670795,0,-94
670795,1,-94
670795,2,-128
670795,3,-128
670795,4,-128
670795,5,-128
670795,6,-128
670795,7,-94
690816,0,-94
690816,1,-94
690816,2,-128
690816,3,-128
690816,4,-128
690816,5,-128
690816,6,-128
690816,7,-94
710837,0,-94
710837,1,-94
710837,2,-128
710837,3,-128
710837,4,-128
710837,5,-128
710837,6,-128
710837,7,-128
730858,0,-94
730858,1,-94
730858,2,-128
730858,3,-128
730858,4,-128
730858,5,-128
730858,6,-128
730858,7,-128
750879,0,-94
750879,1,-94
750879,2,-128
750879,3,-128
750879,4,-94
750879,5,-128
750879,6,-128
750879,7,-128
770900,0,-94
770900,1,-94
770900,2,-128
770900,3,-128
770900,4,-94
770900,5,-128
770900,6,-128
770900,7,-128
790921,0,-94
790921,1,-94
790921,2,-128
790921,3,-128
790921,4,-128
790921,5,-128
790921,6,-94
790921,7,-128
246
810976,0,-128
810976,1,-94
810976,2,-128
810976,3,-94
810976,4,-94
810976,5,-128
810976,6,-94
810976,7,-94
830997,0,-94
830997,1,-94
830997,2,-128
830997,3,-94
830997,4,-128
830997,5,-94
830997,6,-94
830997,7,-128
851018,0,-94
851018,1,-94
851018,2,-128
851018,3,-128
851018,4,-94
851018,5,-94
851018,6,-128
851018,7,-94
871039,0,-94
871039,1,-94
871039,2,-94
871039,3,-128
871039,4,-128
871039,5,-128
871039,6,-94
871039,7,-94
891060,0,-94
891060,1,-94
891060,2,-94
891060,3,-94
891060,4,-128
891060,5,-94
891060,6,-94
891060,7,-128
911081,0,-94
911081,1,-94
911081,2,-128
911081,3,-94
911081,4,-128
911081,5,-94
911081,6,-128
911081,7,-128
931102,0,-128
931102,1,-94
