Timestamp,DEVICE0,DEVICE1,DEVICE2,DEVICE3,DEVICE4,DEVICE5,DEVICE6,DEVICE7
1446662178.438454,-64,-56,-65,-71,-62,-65,-57,-57
1446662180.951989,-64,-56,-65,-71,-62,-65,-57,-58
1446662183.481512,-65,-56,-65,-71,-61,-65,-57,-58
1446662185.994809,-67,-56,-65,-71,-62,-65,-57,-58
1446662188.508212,-66,-56,-65,-71,-62,-65,-57,-58
1446662191.021759,-66,-56,-65,-70,-62,-65,-61,-58
1446662193.551057,-67,-56,-68,-70,-62,-65,-62,-58
1446662196.064471,-67,-56,-67,-70,-62,-65,-62,-58
1446662198.57787,-67,-56,-68,-70,-62,-65,-62,-58
1446662201.091265,-67,-56,-68,-70,-62,-65,-62,-58
1446662203.620686,-67,-56,-68,-70,-62,-65,-63,-58
1446662206.134026,-67,-56,-68,-70,-62,-65,-65,-58
1446662208.647364,-67,-56,-68,-70,-62,-65,-65,-58
1446662211.160862,-67,-56,-68,-70,-62,-65,-65,-58
1446662213.690118,-66,-56,-68,-70,-65,-65,-65,-58
1446662216.203509,-67,-56,-68,-70,-69,-65,-65,-58
1446662218.716893,-67,-56,-68,-70,-69,-65,-65,-58
1446662221.230442,-67,-56,-69,-70,-69,-65,-65,-58
1446662223.759647,-67,-56,-68,-70,-68,-65,-65,-58
1446662226.273033,-62,-56,-68,-70,-68,-65,-65,-58
1446662228.786676,-60,-56,-68,-70,-69,-65,-62,-57
1446662231.300233,-60,-56,-66,-70,-68,-65,-56,-57
1446662233.829211,-60,-56,-67,-70,-68,-65,-56,-57
1446662236.342635,-60,-56,-67,-68,-68,-65,-56,-58
